BldgArea,BldgDepth,BuiltFAR,CommFAR,FacilFAR,LotArea,LotDepth,NumBldgs,NumFloors,OfficeArea,ResArea,ResidFAR,RetailArea,Age,Period,ComplaintType
76036.25,183.0,10.37,6.0,14.0,16942.0,126.93,1.0,12.0,6072.0,7650.0,10.0,2320.0,15.0,47.0,0
76036.25,122.0,10.37,6.0,14.0,16942.0,121.87,1.0,12.0,6072.0,7650.0,10.0,300.0,39.0,51.0,0
76036.25,183.0,10.37,6.0,14.0,16942.0,126.93,1.0,12.0,6072.0,31531.0,10.0,2320.0,38.0,51.0,1
73250.0,77.0,3.6,6.0,14.0,2523.0,100.0,1.0,12.0,6072.0,31531.0,10.0,2016.0,78.0,110.0,0
19568.0,30.0,1.72,6.0,14.0,11346.0,33.0,1.0,5.0,6072.0,7650.0,10.0,2320.0,66.0,100.0,1
76036.25,183.0,10.37,6.0,14.0,16942.0,126.93,1.0,12.0,6072.0,7650.0,10.0,479.0,21.0,33.0,0
76036.25,183.0,10.37,6.0,14.0,16942.0,126.93,1.0,12.0,6072.0,7650.0,10.0,2320.0,40.0,52.0,0
76036.25,183.0,1.0,3.4,10.0,16942.0,126.93,1.0,5.0,6072.0,7650.0,10.0,2320.0,88.0,120.0,0
76036.25,34.0,1.0,3.4,10.0,16942.0,126.93,1.0,1.0,6072.0,7650.0,10.0,2320.0,89.0,120.0,0
76036.25,24.0,1.0,3.4,10.0,16942.0,126.93,1.0,1.0,6072.0,7650.0,10.0,2320.0,6.0,38.0,4
76036.25,183.0,1.0,3.4,10.0,16942.0,126.93,1.0,1.0,6072.0,7650.0,10.0,2320.0,88.0,120.0,3
76036.25,118.0,10.37,6.0,14.0,16942.0,126.93,1.0,12.0,6072.0,7650.0,10.0,2320.0,59.0,91.0,0
76036.25,157.0,10.37,6.0,14.0,16942.0,126.93,1.0,12.0,6072.0,31531.0,10.0,2320.0,50.0,55.0,4
34613.0,117.0,7.39,6.0,14.0,4685.0,110.92,1.0,8.0,6072.0,7650.0,10.0,2320.0,27.0,59.0,0
76036.25,183.0,10.37,6.0,14.0,16942.0,126.93,1.0,12.0,6072.0,7650.0,10.0,1374.0,33.0,38.0,0
76036.25,174.0,10.37,6.0,14.0,16942.0,126.93,1.0,12.0,6072.0,7650.0,10.0,2320.0,38.0,51.0,2
76036.25,93.0,10.37,6.0,14.0,16942.0,114.33,1.0,12.0,6072.0,7650.0,10.0,2320.0,34.0,47.0,2
53253.0,52.0,10.37,6.0,14.0,4957.0,53.5,1.0,12.0,6072.0,7650.0,10.0,2320.0,86.0,118.0,2
50044.0,76.0,10.37,6.0,14.0,4179.0,76.08,1.0,12.0,6072.0,7650.0,10.0,2320.0,83.0,115.0,4
22614.0,88.0,5.34,6.0,14.0,4235.0,97.83,1.0,6.0,6072.0,7650.0,10.0,2320.0,82.0,120.0,1
76036.25,183.0,10.37,6.0,14.0,16942.0,126.93,1.0,12.0,6072.0,7650.0,10.0,2320.0,46.0,59.0,3
42568.0,64.79,10.37,6.0,14.0,2562.0,65.0,1.0,12.0,6072.0,7650.0,10.0,2320.0,-19.0,13.0,0
9401.0,77.0,3.6,6.0,14.0,1608.0,89.75,1.0,5.0,6072.0,7650.0,10.0,2320.0,78.0,110.0,0
9401.0,77.0,3.6,6.0,14.0,1269.0,82.83,1.0,5.0,6072.0,7650.0,10.0,2320.0,78.0,110.0,1
76036.25,77.0,8.53,6.0,14.0,10576.0,63.0,1.0,12.0,6072.0,31531.0,10.0,2320.0,32.0,64.0,1
76036.25,183.0,10.37,6.0,14.0,16942.0,126.93,1.0,12.0,6072.0,7650.0,10.0,2320.0,1.0,33.0,1
76036.25,127.0,10.37,6.0,14.0,12175.0,126.5,1.0,12.0,6072.0,7650.0,10.0,2320.0,72.0,92.0,3
76036.25,91.0,10.37,6.0,14.0,6497.0,91.08,1.0,12.0,6072.0,7650.0,10.0,2000.0,86.0,118.0,0
76036.25,183.0,10.37,6.0,14.0,16942.0,126.93,1.0,12.0,6072.0,7650.0,10.0,2320.0,63.0,95.0,4
49197.0,135.0,5.16,6.0,14.0,9530.0,126.93,1.0,6.0,6072.0,7650.0,10.0,2320.0,78.0,110.0,0
24000.0,57.0,4.0,6.0,14.0,6003.0,57.0,1.0,3.0,6072.0,7650.0,10.0,2320.0,41.0,73.0,3
42000.0,124.0,9.1,6.0,14.0,4613.0,123.75,1.0,9.0,6072.0,7650.0,10.0,2320.0,84.0,120.0,1
32466.0,94.0,7.89,6.0,14.0,4116.0,98.0,1.0,12.0,6072.0,28972.0,10.0,2320.0,86.0,118.0,0
11568.0,77.0,4.63,6.0,14.0,2496.0,96.0,1.0,5.0,6072.0,6719.0,10.0,2320.0,88.0,120.0,1
66470.0,77.0,10.25,6.0,14.0,6488.0,126.93,1.0,12.0,6072.0,31531.0,10.0,2320.0,95.0,127.0,0
76036.25,120.83,10.37,6.0,14.0,16942.0,120.08,1.0,12.0,6072.0,31531.0,10.0,2320.0,56.0,88.0,0
76036.25,94.0,10.37,6.0,14.0,16942.0,120.12,1.0,12.0,6072.0,31531.0,10.0,2320.0,54.0,90.0,1
76036.25,136.0,10.37,6.0,14.0,16942.0,126.93,1.0,12.0,6072.0,31531.0,10.0,2198.0,-14.0,18.0,0
76036.25,131.0,10.37,6.0,14.0,16942.0,103.75,1.0,12.0,6072.0,7650.0,10.0,2320.0,76.0,108.0,2
33529.0,131.0,4.87,6.0,14.0,6881.0,126.93,1.0,4.0,6072.0,7650.0,10.0,2320.0,88.0,120.0,0
76036.25,183.0,10.37,6.0,14.0,14213.0,126.93,1.0,12.0,6072.0,7650.0,10.0,2320.0,61.0,93.0,2
76036.25,183.0,10.37,6.0,14.0,16942.0,126.93,1.0,12.0,6072.0,7650.0,10.0,2320.0,57.0,89.0,0
76036.25,103.0,9.53,6.0,14.0,11400.0,126.93,1.0,12.0,6072.0,7650.0,10.0,2320.0,35.0,101.0,2
23199.0,170.0,1.35,6.0,14.0,16942.0,126.93,1.0,2.75,6072.0,7650.0,10.0,2320.0,88.0,120.0,0
76036.25,183.0,10.37,6.0,14.0,16942.0,126.93,1.0,12.0,6072.0,7650.0,10.0,2320.0,44.0,57.0,1
76036.25,149.92,10.37,6.0,14.0,16942.0,126.93,1.0,12.0,6072.0,31531.0,10.0,2320.0,77.0,92.0,1
76036.25,72.0,10.37,6.0,14.0,8615.0,72.37,1.0,12.0,6072.0,7650.0,10.0,2320.0,56.0,88.0,2
76036.25,126.0,10.37,6.0,14.0,14950.0,125.58,1.0,12.0,6072.0,7650.0,10.0,2320.0,81.0,98.0,0
76036.25,183.0,10.37,6.0,14.0,16942.0,126.93,1.0,12.0,6072.0,7650.0,10.0,2320.0,76.0,108.0,1
76036.25,77.0,10.37,6.0,14.0,16942.0,126.93,1.0,12.0,6072.0,7650.0,10.0,2320.0,68.0,105.0,4
76036.25,183.0,10.37,6.0,14.0,16942.0,126.93,1.0,12.0,6072.0,7650.0,10.0,2320.0,17.0,53.0,0
15928.0,183.0,0.16,6.0,14.0,16942.0,126.93,1.0,1.0,6072.0,7650.0,10.0,2320.0,88.0,120.0,3
76036.25,183.0,10.37,6.0,14.0,16942.0,126.93,1.0,12.0,6072.0,7650.0,10.0,2320.0,82.0,113.0,1
76036.25,183.0,10.37,6.0,14.0,16620.0,126.93,1.0,12.0,6072.0,7650.0,10.0,2320.0,82.0,113.0,1
76036.25,138.0,10.37,6.0,14.0,16942.0,126.93,1.0,12.0,6072.0,7650.0,10.0,2320.0,76.0,113.0,4
76036.25,77.0,10.37,6.0,14.0,16844.0,126.93,1.0,5.0,6072.0,7650.0,10.0,2320.0,78.0,110.0,2
76036.25,182.0,6.78,6.0,14.0,16942.0,126.93,1.0,12.0,6072.0,7650.0,10.0,2320.0,67.0,99.0,1
76036.25,76.82,10.37,6.0,14.0,9086.0,119.25,1.0,12.0,6072.0,31531.0,10.0,2320.0,-28.0,4.0,2
76036.25,73.0,10.37,6.0,14.0,5882.0,74.42,1.0,12.0,6072.0,7650.0,10.0,2320.0,15.0,47.0,1
76036.25,170.0,9.34,6.0,14.0,10989.0,126.93,1.0,10.0,6072.0,7650.0,10.0,2320.0,3.0,62.0,1
76036.25,110.0,10.37,6.0,14.0,6109.0,110.06,1.0,12.0,6072.0,7650.0,10.0,2320.0,1.0,6.0,0
18319.0,85.0,4.83,6.0,14.0,3795.0,85.25,1.0,5.0,6072.0,14479.0,10.0,2320.0,72.0,104.0,3
1580.0,13.0,2.0,6.0,14.0,790.0,13.17,1.0,2.0,6072.0,7650.0,10.0,1580.0,88.0,120.0,0
57945.0,110.0,10.37,6.0,14.0,5166.0,112.0,1.0,12.0,6072.0,31531.0,10.0,2320.0,80.0,120.0,0
8008.0,40.0,1.83,6.0,14.0,4381.0,44.0,1.0,3.0,6072.0,7650.0,10.0,2320.0,8.0,40.0,3
13300.0,28.92,5.0,6.0,14.0,2662.0,28.92,1.0,5.0,3000.0,7650.0,10.0,2320.0,25.0,42.0,4
35085.0,77.0,5.75,6.0,14.0,6100.0,113.08,1.0,5.0,6072.0,21069.0,10.0,2320.0,88.0,120.0,3
64510.0,77.0,9.9,6.0,14.0,6517.0,92.0,1.0,11.0,6072.0,31531.0,10.0,2320.0,75.0,107.0,0
76036.25,77.0,10.37,6.0,14.0,5165.0,87.33,1.0,12.0,6072.0,7650.0,10.0,2320.0,-24.0,8.0,1
8500.0,85.0,3.72,6.0,14.0,2287.0,92.0,1.0,5.0,6072.0,4250.0,10.0,2320.0,0.0,34.0,0
23030.0,90.0,4.99,6.0,14.0,4613.0,92.0,1.0,6.0,6072.0,7650.0,10.0,2320.0,42.0,94.0,1
9565.0,74.0,4.05,6.0,14.0,2361.0,93.75,1.0,5.0,6072.0,7652.0,10.0,1913.0,73.0,105.0,0
9401.0,77.0,3.6,6.0,14.0,11255.0,98.25,1.0,5.0,6072.0,7650.0,10.0,2320.0,78.0,110.0,3
57941.0,96.0,9.52,6.0,14.0,6085.0,96.0,1.0,12.0,6072.0,31531.0,10.0,2320.0,69.0,91.0,1
15744.0,82.0,6.33,6.0,14.0,2488.0,94.96,1.0,7.0,6072.0,7650.0,10.0,2320.0,81.0,85.0,3
10950.0,79.0,3.92,6.0,14.0,2796.0,94.42,1.0,5.0,6072.0,8550.0,10.0,2320.0,88.0,120.0,1
21489.0,92.0,4.61,6.0,14.0,4664.0,92.83,1.0,5.0,6072.0,7650.0,10.0,2171.0,87.0,94.0,0
70918.0,91.0,10.37,6.0,14.0,4537.0,91.58,1.0,12.0,6072.0,7650.0,10.0,2320.0,-1.0,5.0,1
9734.0,68.0,5.35,6.0,14.0,1820.0,91.0,1.0,3.5,2934.0,1198.0,10.0,2320.0,82.0,90.0,0
4878.0,48.0,2.73,6.0,14.0,1784.0,95.58,1.0,4.0,6072.0,1884.0,10.0,2320.0,69.0,105.0,1
5382.0,91.0,3.15,6.0,14.0,1709.0,94.0,1.0,4.0,6072.0,3673.0,10.0,1709.0,73.0,105.0,0
67009.0,64.0,7.9,6.0,14.0,8486.0,67.58,1.0,12.0,6072.0,31531.0,10.0,2320.0,100.0,117.0,3
76036.25,110.0,10.37,6.0,14.0,14217.0,126.93,1.0,12.0,6072.0,31531.0,10.0,2320.0,-19.0,13.0,1
6400.0,40.0,0.19,6.0,14.0,16942.0,126.93,1.0,2.0,6072.0,7650.0,10.0,2320.0,-27.0,5.0,4
9401.0,77.0,3.6,6.0,14.0,2523.0,100.0,1.0,5.0,6072.0,7650.0,10.0,2320.0,78.0,110.0,0
4100.0,77.0,3.6,6.0,14.0,2523.0,100.0,1.0,5.0,6072.0,7650.0,10.0,2320.0,78.0,110.0,4
76036.25,173.0,10.37,6.0,14.0,16942.0,126.93,1.0,12.0,6072.0,31531.0,10.0,2320.0,77.0,94.0,0
76036.25,57.0,10.37,6.0,14.0,16942.0,86.0,1.0,12.0,6072.0,7650.0,10.0,2320.0,17.0,31.0,3
76036.25,177.33,10.37,6.0,14.0,16942.0,126.93,1.0,12.0,6072.0,7650.0,10.0,2320.0,67.0,99.0,2
76036.25,78.0,10.37,6.0,14.0,10927.0,126.93,1.0,12.0,6072.0,7650.0,10.0,2320.0,77.0,89.0,0
76036.25,119.75,10.37,6.0,14.0,16942.0,119.75,1.0,12.0,2000.0,31531.0,10.0,2320.0,96.0,112.0,1
9401.0,77.0,3.6,6.0,14.0,16032.0,126.93,1.0,5.0,6072.0,7650.0,10.0,2320.0,78.0,110.0,1
9401.0,77.0,3.6,6.0,14.0,1215.0,55.25,1.0,5.0,6072.0,7650.0,10.0,2320.0,78.0,110.0,2
9401.0,77.0,3.6,6.0,14.0,2747.0,55.58,1.0,5.0,6072.0,7650.0,10.0,2320.0,78.0,110.0,0
76036.25,183.0,10.37,6.0,10.0,16942.0,126.93,1.0,12.0,6072.0,7650.0,10.0,2320.0,-21.0,11.0,1
76036.25,77.0,10.37,6.0,14.0,16942.0,126.93,1.0,12.0,6072.0,7650.0,10.0,2320.0,15.0,47.0,1
20750.0,122.0,3.41,6.0,14.0,6086.0,122.17,1.0,3.0,6072.0,7650.0,10.0,2320.0,68.0,100.0,2
76036.25,183.0,10.37,6.0,14.0,16942.0,126.93,1.0,12.0,6072.0,7650.0,10.0,2320.0,39.0,47.0,0
49109.0,62.0,3.97,6.0,14.0,12358.0,63.0,1.0,3.0,6000.0,7650.0,10.0,2320.0,53.0,85.0,1
66686.0,90.0,10.37,6.0,14.0,4723.0,91.08,1.0,12.0,6072.0,7650.0,10.0,2320.0,67.0,99.0,0
6565.0,77.0,1.42,6.0,14.0,4621.0,100.67,1.0,5.0,6072.0,7650.0,10.0,2320.0,78.0,110.0,0
9401.0,77.0,3.6,6.0,14.0,2510.0,99.5,1.0,5.0,6072.0,7650.0,10.0,2320.0,78.0,110.0,0
9106.0,98.0,4.69,6.0,14.0,1942.0,98.42,1.0,5.0,6072.0,7285.0,10.0,1821.0,68.0,100.0,0
17629.0,100.0,6.81,6.0,14.0,2589.0,100.67,1.0,7.0,5129.0,5000.0,10.0,2320.0,50.0,100.0,2
13820.0,100.0,5.48,6.0,14.0,2520.0,100.42,1.0,6.0,6072.0,7650.0,10.0,2320.0,68.0,100.0,2
14100.0,100.0,5.67,6.0,14.0,2486.0,100.42,1.0,5.0,5500.0,7650.0,10.0,2320.0,62.0,100.0,0
11859.0,88.0,4.86,6.0,14.0,2440.0,99.75,1.0,5.0,2700.0,7650.0,10.0,2320.0,62.0,100.0,0
5000.0,93.0,2.35,6.0,14.0,2132.0,99.25,1.0,2.0,6072.0,7650.0,10.0,2320.0,68.0,100.0,0
42012.0,85.0,10.37,6.0,14.0,2688.0,85.0,1.0,12.0,6072.0,7650.0,10.0,1800.0,-18.0,14.0,1
531.0,35.67,1.0,6.0,14.0,531.0,35.67,1.0,1.0,6072.0,7650.0,10.0,531.0,88.0,120.0,1
4579.0,39.25,4.72,6.0,14.0,971.0,39.25,1.0,4.0,1215.0,7650.0,10.0,2320.0,63.0,95.0,3
4134.0,50.0,4.52,6.0,14.0,915.0,49.75,1.0,4.0,6072.0,2400.0,10.0,1734.0,107.0,120.0,0
6400.0,66.0,4.49,6.0,14.0,1425.0,65.67,1.0,5.0,5000.0,7650.0,10.0,1400.0,105.0,120.0,1
76036.25,84.0,10.37,6.0,14.0,5198.0,82.08,1.0,12.0,6072.0,31531.0,10.0,2320.0,70.0,109.0,0
30681.0,91.0,3.89,6.0,14.0,7878.0,91.25,1.0,5.0,6072.0,7650.0,10.0,2320.0,87.0,119.0,1
76036.25,138.0,10.37,6.0,14.0,13133.0,126.93,1.0,12.0,6072.0,7650.0,10.0,2320.0,62.0,96.0,2
76036.25,183.0,10.37,6.0,14.0,13802.0,126.93,1.0,12.0,6072.0,7650.0,10.0,2320.0,80.0,112.0,0
9401.0,77.0,3.6,6.0,14.0,1890.0,90.0,1.0,5.0,6072.0,7650.0,10.0,2320.0,78.0,110.0,0
9401.0,77.0,3.6,6.0,14.0,3241.0,88.0,1.0,5.0,6072.0,7650.0,10.0,2320.0,78.0,110.0,0
14645.0,66.0,9.69,6.0,14.0,1512.0,66.25,1.0,10.0,6072.0,13214.0,10.0,1431.0,80.0,120.0,0
4420.0,26.08,4.36,6.0,14.0,1013.0,26.08,1.0,5.0,6072.0,3420.0,10.0,1000.0,103.0,120.0,2
5065.0,35.75,5.0,6.0,14.0,1013.0,35.75,1.0,5.0,6072.0,4065.0,10.0,1000.0,104.0,120.0,4
9401.0,77.0,3.6,6.0,14.0,66.0,19.27,1.0,5.0,6072.0,7650.0,10.0,2320.0,78.0,110.0,2
19995.0,94.0,9.51,6.0,14.0,2102.0,98.5,1.0,12.0,1507.0,17087.0,10.0,1401.0,68.0,100.0,2
76036.25,77.0,10.37,6.0,14.0,9051.0,100.0,1.0,12.0,6072.0,7650.0,10.0,2320.0,110.0,117.0,0
4905.0,48.0,4.61,6.0,14.0,1065.0,48.33,1.0,5.5,6072.0,7650.0,10.0,1868.0,68.0,100.0,0
10083.0,48.0,2.99,6.0,14.0,3370.0,75.5,1.0,2.0,6072.0,7650.0,10.0,2320.0,23.0,55.0,4
37800.0,86.0,8.93,6.0,14.0,4231.0,82.25,1.0,8.0,6072.0,31531.0,10.0,2320.0,100.0,120.0,1
76036.25,149.0,10.37,6.0,14.0,9066.0,126.93,1.0,12.0,6072.0,7650.0,10.0,1538.0,80.0,112.0,1
58354.0,84.0,10.37,6.0,14.0,4792.0,88.0,1.0,12.0,6072.0,31531.0,10.0,2320.0,85.0,120.0,1
15081.0,50.0,10.37,6.0,14.0,1288.0,50.17,1.0,12.0,6072.0,7650.0,10.0,1250.0,89.0,120.0,0
76036.25,135.0,10.37,6.0,14.0,11960.0,126.93,1.0,12.0,6072.0,31531.0,10.0,2320.0,52.0,93.0,0
31118.0,56.0,10.37,6.0,14.0,2994.0,59.33,1.0,12.0,6072.0,28798.0,10.0,2320.0,88.0,120.0,1
5460.0,62.0,3.4,6.0,14.0,1607.0,64.17,1.0,4.0,6072.0,3960.0,10.0,1500.0,68.0,100.0,0
50616.0,60.0,10.37,6.0,14.0,3325.0,66.79,1.0,12.0,6072.0,7650.0,10.0,2320.0,60.0,68.0,3
32342.0,49.92,9.63,6.0,14.0,3359.0,49.92,1.0,10.0,6072.0,28550.0,10.0,2320.0,68.0,100.0,0
76036.25,137.0,10.37,6.0,14.0,7488.0,126.93,1.0,12.0,6072.0,7650.0,10.0,2320.0,-25.0,7.0,0
76036.25,165.0,10.37,6.0,14.0,16942.0,126.93,1.0,12.0,6072.0,7650.0,10.0,2320.0,66.0,98.0,1
76036.25,180.0,10.37,6.0,14.0,16942.0,126.93,1.0,12.0,6072.0,7650.0,10.0,2320.0,0.0,55.0,1
76036.25,115.0,10.37,6.0,14.0,16942.0,126.93,1.0,12.0,6072.0,7650.0,10.0,2320.0,3.0,34.0,2
3144.0,77.0,0.92,6.0,14.0,3423.0,84.5,1.0,1.0,3144.0,7650.0,10.0,2320.0,86.0,120.0,1
9401.0,77.0,3.6,6.0,14.0,1684.0,86.25,1.0,5.0,6072.0,7650.0,10.0,2320.0,78.0,110.0,1
76036.25,133.0,10.37,6.0,14.0,10894.0,126.93,1.0,12.0,6072.0,7650.0,10.0,2320.0,47.0,62.0,1
76036.25,87.0,10.37,6.0,14.0,14048.0,95.58,1.0,12.0,6072.0,7650.0,10.0,2320.0,63.0,95.0,1
76036.25,100.0,10.37,6.0,14.0,7601.0,77.52,1.0,12.0,6072.0,7650.0,10.0,2320.0,108.0,113.0,2
71539.0,103.0,10.37,6.0,14.0,4636.0,103.33,1.0,12.0,6072.0,7650.0,10.0,2160.0,10.0,22.0,1
9401.0,77.0,3.6,6.0,14.0,2241.0,79.58,1.0,5.0,6072.0,7650.0,10.0,2320.0,78.0,110.0,1
76036.25,162.0,10.37,6.0,14.0,16942.0,126.93,1.0,12.0,6072.0,7650.0,10.0,2320.0,15.0,47.0,0
76036.25,117.0,10.37,6.0,14.0,10237.0,119.0,1.0,12.0,6072.0,31531.0,10.0,2320.0,70.0,93.0,3
76036.25,152.0,10.37,6.0,14.0,9642.0,126.93,1.0,12.0,6072.0,31531.0,10.0,2320.0,38.0,53.0,1
76036.25,66.0,10.37,6.0,14.0,6281.0,66.06,1.0,12.0,6072.0,7650.0,10.0,1500.0,1.0,5.0,0
76036.25,139.0,10.37,6.0,14.0,16642.0,104.1,1.0,12.0,6072.0,31531.0,10.0,2320.0,-19.0,13.0,0
76036.25,183.0,10.37,6.0,14.0,16942.0,104.0,1.0,12.0,6072.0,31531.0,10.0,2320.0,-15.0,17.0,0
76036.25,104.0,10.37,6.0,14.0,9914.0,104.64,1.0,12.0,6072.0,7650.0,10.0,2320.0,-24.0,8.0,0
76036.25,118.0,10.37,6.0,14.0,11550.0,107.5,1.0,12.0,6072.0,31531.0,10.0,2320.0,80.0,89.0,1
4615.0,48.0,5.0,6.0,14.0,923.0,48.0,1.0,5.0,6072.0,7650.0,10.0,2320.0,88.0,120.0,0
46480.0,124.0,5.33,6.0,14.0,8717.0,124.17,1.0,5.0,6072.0,7650.0,10.0,2320.0,72.0,84.0,0
17888.0,126.0,3.87,6.0,14.0,4618.0,120.69,1.0,4.0,6072.0,7650.0,10.0,2320.0,70.0,82.0,0
2761.0,43.0,3.33,6.0,14.0,830.0,42.67,1.0,4.0,654.0,1307.0,10.0,800.0,89.0,120.0,1
76036.25,117.0,10.37,6.0,14.0,14851.0,123.41,1.0,12.0,6072.0,31531.0,10.0,2320.0,57.0,89.0,1
1450.0,66.0,1.0,6.0,14.0,1450.0,69.0,1.0,1.0,6072.0,7650.0,10.0,1450.0,13.0,45.0,0
76036.25,172.0,10.37,6.0,14.0,16942.0,126.93,1.0,12.0,6072.0,31531.0,10.0,2320.0,44.0,49.0,4
76036.25,183.0,10.37,6.0,14.0,16942.0,126.93,1.0,12.0,6072.0,7650.0,10.0,2320.0,16.0,48.0,4
76036.25,183.0,10.37,6.0,14.0,16942.0,81.33,1.0,12.0,6072.0,7650.0,10.0,2320.0,30.0,62.0,4
52969.0,95.0,5.87,6.0,14.0,9026.0,110.0,1.0,9.0,6072.0,31531.0,10.0,2014.0,49.0,90.0,3
76036.25,77.0,10.37,6.0,14.0,16942.0,126.93,1.0,12.0,6072.0,7650.0,10.0,2320.0,5.0,37.0,1
76036.25,46.0,10.37,6.0,14.0,4836.0,48.22,1.0,12.0,6072.0,31531.0,10.0,2320.0,0.0,4.0,2
76036.25,36.0,10.37,6.0,14.0,6700.0,53.3,1.0,12.0,6072.0,7650.0,10.0,2320.0,0.0,4.0,3
70044.0,93.0,10.37,6.0,14.0,3020.0,93.17,1.0,12.0,6072.0,7650.0,10.0,2320.0,-24.0,8.0,3
58500.0,162.0,8.93,6.0,14.0,6552.0,126.93,1.0,10.0,6072.0,7650.0,10.0,2320.0,73.0,105.0,1
7835.0,107.0,2.66,6.0,14.0,2944.0,119.54,1.0,3.0,6072.0,7650.0,10.0,2320.0,78.0,110.0,4
9401.0,77.0,3.6,6.0,14.0,6143.0,103.0,1.0,5.0,6072.0,7650.0,10.0,2320.0,78.0,110.0,0
9401.0,77.0,3.6,6.0,14.0,1688.0,23.5,1.0,5.0,6072.0,7650.0,10.0,2320.0,78.0,110.0,4
424.0,26.0,0.39,6.0,14.0,1082.0,50.08,1.0,1.0,6072.0,7650.0,10.0,424.0,48.0,80.0,4
52005.0,165.0,6.83,6.0,14.0,7618.0,126.93,1.0,8.0,6072.0,31531.0,10.0,2320.0,88.0,120.0,0
43818.0,122.0,5.38,6.0,14.0,8149.0,122.0,1.0,6.0,6072.0,7650.0,10.0,2320.0,33.0,70.0,0
9401.0,77.0,3.6,6.0,14.0,1413.0,76.92,1.0,5.0,6072.0,7650.0,10.0,2320.0,78.0,110.0,1
20675.0,140.08,4.07,6.0,14.0,5082.0,126.93,1.0,5.0,6072.0,16375.0,10.0,2320.0,142.0,180.0,3
76036.25,183.0,1.0,3.4,10.0,16942.0,126.93,1.0,1.0,6072.0,7650.0,10.0,2320.0,88.0,120.0,4
35691.0,183.0,0.24,3.4,10.0,16942.0,126.93,1.0,1.0,6072.0,7650.0,10.0,2320.0,88.0,120.0,4
76036.25,183.0,1.16,3.4,10.0,16942.0,126.93,1.0,4.0,6072.0,7650.0,10.0,2320.0,0.0,5.0,0
76036.25,105.0,3.64,3.4,10.0,16942.0,105.4,1.0,4.0,6072.0,7650.0,10.0,2320.0,88.0,120.0,2
23350.0,140.0,1.0,3.4,10.0,16942.0,126.93,1.0,2.0,6072.0,7650.0,10.0,2320.0,88.0,120.0,1
30081.0,77.0,0.07,3.4,10.0,16942.0,126.93,1.0,5.0,6072.0,7650.0,10.0,2320.0,78.0,110.0,0
9401.0,77.0,3.6,3.4,10.0,9650.0,52.75,1.0,5.0,6072.0,7650.0,10.0,2320.0,78.0,110.0,1
23240.0,183.0,0.16,3.4,10.0,16942.0,126.93,1.0,1.0,6072.0,7650.0,10.0,2320.0,88.0,120.0,2
76036.25,60.0,2.64,6.0,14.0,16942.0,126.93,1.0,5.0,6072.0,31531.0,10.0,2320.0,3.0,40.0,3
9401.0,77.0,3.6,6.0,14.0,16942.0,126.93,1.0,5.0,6072.0,7650.0,10.0,2320.0,78.0,110.0,0
76036.25,77.0,10.37,6.0,14.0,16942.0,126.93,1.0,12.0,6072.0,7650.0,10.0,2320.0,-5.0,27.0,3
76036.25,183.0,10.37,6.0,10.0,16942.0,126.93,1.0,12.0,6072.0,31531.0,10.0,2320.0,25.0,47.0,3
3047.0,53.0,2.85,6.0,10.0,1070.0,56.0,1.0,3.0,927.0,7650.0,10.0,2120.0,43.0,100.0,2
1935.0,54.0,1.8,6.0,10.0,1075.0,56.67,1.0,2.0,6072.0,7650.0,10.0,1935.0,44.0,100.0,3
76036.25,53.0,10.37,6.0,10.0,11828.0,123.41,1.0,12.0,6072.0,7650.0,10.0,2320.0,2.0,33.0,0
9401.0,77.0,3.6,6.0,10.0,4716.0,110.0,1.0,5.0,6072.0,7650.0,10.0,2320.0,78.0,110.0,1
76036.25,111.0,9.29,6.0,10.0,16942.0,113.0,1.0,12.0,6072.0,7650.0,10.0,2320.0,59.0,91.0,3
9401.0,77.0,3.6,6.0,10.0,15951.0,126.93,1.0,5.0,6072.0,7650.0,10.0,2320.0,78.0,110.0,0
6400.0,80.0,3.79,6.0,10.0,1690.0,89.33,1.0,4.0,6072.0,6400.0,10.0,2320.0,14.0,46.0,1
8700.0,90.0,3.63,6.0,10.0,2398.0,90.0,1.0,4.0,6072.0,7650.0,10.0,2200.0,88.0,120.0,4
7824.0,102.0,3.0,6.0,10.0,2608.0,102.0,1.0,3.0,6072.0,2608.0,10.0,2320.0,86.0,118.0,1
7795.0,19.67,4.87,6.0,10.0,1600.0,54.0,1.0,5.0,6072.0,5249.0,10.0,1438.0,106.0,138.0,3
6950.0,88.0,3.32,6.0,10.0,2096.0,97.0,1.0,4.5,6072.0,5050.0,10.0,1900.0,50.0,82.0,0
16976.0,77.0,6.63,6.0,10.0,2560.0,96.4,1.0,6.0,2324.0,7650.0,10.0,2320.0,88.0,120.0,1
40564.0,80.0,10.37,6.0,10.0,3663.0,79.92,1.0,11.0,6072.0,2021.0,10.0,2320.0,90.0,120.0,0
76036.25,71.0,10.37,6.0,10.0,8537.0,71.02,1.0,12.0,6072.0,31531.0,10.0,2320.0,0.0,5.0,2
21520.0,160.0,4.5,6.0,10.0,4782.0,126.93,1.0,5.0,6072.0,7650.0,10.0,2320.0,0.0,72.0,1
21200.0,138.0,3.65,6.0,10.0,5815.0,126.93,1.0,4.0,6072.0,7650.0,10.0,2320.0,42.0,74.0,1
9401.0,77.0,3.6,6.0,10.0,1368.0,58.0,1.0,5.0,6072.0,7650.0,10.0,2320.0,68.0,100.0,0
